City,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,AQI,AQI Category,PM2.5/PM10 Ratio
Aurangabad,06-07-2023,220.2390521,303.6758412,111.2667692,83.28761098,6.102640481,53.81033126,12.25127406,62.91063191,377.1602028,Hazardous,0.725243902
Mumbai,07-07-2023,77.90183085,99.8225216,15.73324284,52.87025089,1.197682216,31.82367973,24.60637121,38.88575012,158.6993536,Unhealthy,0.780403356
Mumbai,08-07-2023,39.83723413,384.2852543,68.76551442,45.40458018,7.150508245,75.28535342,30.06480481,66.3994468,342.711901,Hazardous,0.103665789
Howrah,09-07-2023,49.63717328,357.6049158,67.1440724,49.10892955,1.696509714,31.83238264,32.94025517,72.21761972,309.2770464,Hazardous,0.138804505
Coimbatore,10-07-2023,75.94254337,396.1235264,87.86834354,17.26321601,2.689279997,13.06261047,18.81265605,44.06868405,357.5472039,Hazardous,0.191714297
Hyderabad,11-07-2023,285.7938958,109.7821356,112.3569644,86.37478393,6.707783297,77.34761991,39.85583992,77.86365713,414.8337176,Hazardous,1.5
Aurangabad,12-07-2023,108.62482,94.31135753,26.89033336,82.75586756,2.583464033,71.51897463,35.25369114,77.20877262,261.1674889,Very Unhealthy,1.151768173
Ahmedabad,13-07-2023,281.1367123,342.1367389,88.77169402,96.12700482,8.122969384,42.48748282,12.49227942,51.63266648,412.9820663,Hazardous,0.821708634
Pune,14-07-2023,107.3898949,70.76583784,55.44427845,33.8837865,5.245037499,24.72837418,33.04350055,47.66785822,256.9517101,Very Unhealthy,1.5
Pune,15-07-2023,50.38095047,100.4994267,99.3673739,92.58450972,6.231398245,64.04563413,39.43647168,21.24618032,500,Hazardous,0.50130585
Patna,16-07-2023,123.2824239,22.90414799,124.1935578,93.38534631,3.908337649,72.61992059,43.1494926,42.61291184,302.7516277,Hazardous,1.5
Mumbai,17-07-2023,102.8844613,120.9843689,101.3631867,25.68911176,7.393971082,38.0316808,41.44045169,59.72697965,241.571092,Very Unhealthy,0.85039466
Jaipur,18-07-2023,217.5049385,145.1410849,113.9920146,40.77420236,0.935807557,60.14103144,15.18910974,62.30827854,500,Hazardous,1.498575945
Agra,19-07-2023,189.3621018,156.5554827,49.07424341,68.00822399,7.124024807,98.05553653,20.71720797,67.45326429,353.4639386,Hazardous,1.209552668
Bangalore,20-07-2023,151.0984566,320.1841856,120.9877151,92.49242427,0.758862822,55.56333843,42.79291531,29.53115456,324.0988155,Hazardous,0.471911054
Coimbatore,21-07-2023,45.39909015,32.92618804,72.60550075,97.9599894,3.968447808,52.14385445,22.19830147,43.64751804,124.4147257,Unhealthy for Sensitive Groups,1.378814034
Kota,22-07-2023,233.3090589,194.7189894,38.64189725,55.21526131,4.789830987,24.59432105,36.37650464,52.40434136,387.1906731,Hazardous,1.19818339
Jabalpur,23-07-2023,152.6711733,222.5917047,56.16237906,52.84477016,6.561071327,96.65475711,44.87157615,94.54895642,325.3057842,Hazardous,0.685879887
Varanasi,24-07-2023,245.0012835,188.3199967,63.62109279,92.26305409,1.188638927,22.97841727,22.10059312,75.05143983,396.1637757,Hazardous,1.300983898
Solapur,25-07-2023,256.7441665,182.371721,117.4648335,66.31848843,1.005908124,70.57363352,26.07228782,39.59597015,500,Hazardous,1.407806896
Navi Mumbai,26-07-2023,138.2849023,94.33409893,67.24907678,48.10120845,3.507176455,40.20492756,27.72839012,47.42914206,314.2651576,Hazardous,1.465905795
Srinagar,27-07-2023,125.3049196,177.1255836,53.80747753,64.37702084,2.793222551,65.89841575,18.19542938,92.31933155,304.3037755,Hazardous,0.707435465
Jodhpur,28-07-2023,75.1026423,58.51378581,47.95566931,12.69444638,2.782753053,16.30116896,16.77504659,84.64470445,149.143503,Unhealthy for Sensitive Groups,1.283503388
Coimbatore,29-07-2023,54.69505634,388.09892,62.32190962,99.89076051,5.75767192,21.25067978,17.75978004,20.81169887,347.4910516,Hazardous,0.14093071
Guwahati,30-07-2023,274.874746,93.58983002,120.3561802,87.1046846,3.894304556,68.58403301,31.01999127,22.48615267,410.4923689,Hazardous,1.5
Jodhpur,31-07-2023,149.854299,68.74756394,33.50284067,80.46486037,0.895221304,56.77018898,29.70015516,54.90689991,500,Hazardous,1.5
Patna,01-08-2023,77.46200913,201.0158567,96.74565751,18.09231295,2.886310853,69.4811376,13.07873947,39.89503604,167.4534887,Unhealthy,0.38535273
Dhanbad,02-08-2023,217.428431,219.5251637,64.91313293,80.86888413,6.755371421,16.42972034,18.77110573,57.0243197,500,Hazardous,0.990448782
Howrah,03-08-2023,82.04834077,65.9767659,71.80715588,43.18361688,3.441423719,62.74524424,26.0095564,87.13411317,172.8546806,Unhealthy,1.243594463
Howrah,04-08-2023,181.6537281,27.42945358,107.0533623,7.970909432,6.760243064,82.27412796,31.37730415,80.76075903,347.5482099,Hazardous,1.5
Bangalore,05-08-2023,34.99664571,222.2289795,14.4542113,42.86811012,0.345755807,89.50921559,13.44550722,95.74613911,181.5481139,Unhealthy,0.157480117
Madurai,06-08-2023,140.842926,304.5116692,101.216926,98.42010952,2.936333629,88.17437067,21.02038261,76.51877896,316.2282921,Hazardous,0.46252062
Kota,07-08-2023,132.0765682,376.6242449,18.55541887,87.64035483,7.98246677,80.60264068,10.66271223,67.73749689,333.1113955,Hazardous,0.350685252
Solapur,08-08-2023,189.5426338,173.7999319,28.28984814,19.12607091,3.372049321,49.44990387,26.0129713,50.82401398,353.6024864,Hazardous,1.090579448
Amritsar,09-08-2023,80.11702093,241.2788306,14.00292051,11.69633494,2.072512543,42.22903959,42.80675779,71.58645176,500,Hazardous,0.332051597
Mumbai,10-08-2023,86.90492776,364.0914999,91.11635923,30.88193388,4.77051468,73.48469822,25.56151224,21.00692763,317.4058037,Hazardous,0.238689801
Chandigarh,11-08-2023,31.98938812,49.75966918,56.32429352,62.36811977,1.567417102,23.56212923,24.8539552,76.10298995,77.84712484,Moderate,0.64287783
Vijayawada,12-08-2023,41.14279365,75.51852146,79.04608819,83.43285696,5.800365951,50.14263985,25.63700358,62.47881831,500,Hazardous,0.544804014
Guwahati,13-08-2023,135.1971168,110.8815364,104.1865076,73.47419089,8.170423756,72.95203923,10.57338791,34.95975311,311.8954617,Hazardous,1.219293321
Aurangabad,14-08-2023,254.5849373,38.21143795,19.56575758,43.17964374,1.930795773,29.07970756,10.60502834,82.89942073,402.4253365,Hazardous,1.5
Nashik,15-08-2023,156.8559836,70.28624062,113.5656197,63.10993248,7.685650018,90.05280749,42.31914379,35.97197007,328.5173828,Hazardous,1.5
Kanpur,16-08-2023,224.471132,54.23738878,59.75975666,32.00986558,0.680462006,98.61661297,26.88112631,67.65428407,380.408078,Hazardous,1.5
Madurai,17-08-2023,38.46768691,189.4447649,83.34399478,68.90351769,1.573698797,25.73479185,34.31510141,44.21508758,159.7653136,Unhealthy,0.203054895
Vadodara,18-08-2023,199.9744228,351.2331445,23.45567836,63.89368182,9.113578706,17.03288811,19.69772116,69.67293107,361.608278,Hazardous,0.569349522
Nashik,19-08-2023,153.3464347,140.1369058,89.02974395,71.09167597,6.132386998,24.14859143,37.7000712,61.79168332,325.824008,Hazardous,1.094261599
Srinagar,20-08-2023,215.7366549,178.7150405,32.49596168,30.25718876,1.489280736,77.33030382,12.36147255,95.58994976,373.7048747,Hazardous,1.207154442
Visakhapatnam,21-08-2023,218.3383261,140.0513945,89.53026188,88.30309382,7.017669695,55.05435118,12.76397785,55.62779011,375.7015061,Hazardous,1.5
Allahabad,22-08-2023,203.17466,386.0004942,88.2777355,64.05791079,4.771737324,24.54471124,41.67853411,77.66583403,364.064274,Hazardous,0.526358549
Dhanbad,23-08-2023,172.3752399,278.3257523,103.0603019,30.56153644,8.555526323,88.50749977,31.0842999,93.62616282,340.4275097,Hazardous,0.619329108
Mumbai,24-08-2023,169.0170557,26.25105269,56.53428594,31.14444264,1.346480423,27.93695465,44.23455158,58.6254584,337.8502986,Hazardous,1.5
Jabalpur,25-08-2023,263.060407,40.17910823,127.9709803,63.08608945,8.974868105,96.63409682,16.58942556,99.04495869,405.7951016,Hazardous,1.5
Raipur,26-08-2023,29.70043554,312.41433,66.67232372,68.56216699,4.84603037,71.38750223,28.95255374,51.02764711,262.41433,Very Unhealthy,0.095067456
Jabalpur,27-08-2023,271.1507285,142.4716627,27.13307469,88.18248314,6.436497155,72.10187871,17.55167561,46.57731124,409.0117354,Hazardous,1.5
Bangalore,28-08-2023,230.8646243,285.1766888,50.85849039,26.50991996,9.382924777,30.22947452,19.28757849,92.98295869,385.3147117,Hazardous,0.809549425
Jabalpur,29-08-2023,103.8013137,56.17510534,51.15922772,59.8955784,7.20364572,88.60630853,32.19762037,64.81744574,244.7010364,Very Unhealthy,1.5
Chennai,30-08-2023,247.96034,126.2158601,19.07356565,11.65711796,2.600834589,45.69213878,38.4833702,36.72979596,398.4346795,Hazardous,1.5
Mumbai,31-08-2023,241.7742049,102.3388647,129.288988,26.71118612,9.855816676,82.92386056,22.16217322,42.81906949,393.6871805,Hazardous,1.5
Hyderabad,01-09-2023,219.0660451,219.9841797,85.23179866,64.01645246,7.215351699,87.52883902,24.19481974,70.20874078,376.2599881,Hazardous,0.995826361
Dhanbad,02-09-2023,68.01277995,345.1390399,54.35588013,69.80665214,2.917656111,90.09515948,21.13099997,34.88476893,295.1390399,Very Unhealthy,0.197059075
Surat,03-09-2023,18.29704473,393.8497207,93.903569,8.338668252,7.411160728,16.2977377,18.89312415,84.73979672,354.6977512,Hazardous,0.046456919
Chennai,04-09-2023,156.5778935,59.30439758,115.2190294,82.03571483,5.41995774,87.02410041,21.58732622,35.26616925,328.3039648,Hazardous,1.5
Raipur,05-09-2023,144.4198095,377.8243338,122.0704476,37.28323308,8.9567852,35.20853615,40.89721878,30.87034425,334.6153044,Hazardous,0.382240625
Jabalpur,06-09-2023,220.2850247,395.3648372,51.29648817,84.07204131,8.974789884,21.61345593,32.09556331,52.93924826,377.1954841,Hazardous,0.557168984
Kanpur,07-09-2023,48.96195945,388.0019513,28.92418043,69.91928063,0.127478111,59.95049362,32.46533521,69.79222906,347.3695339,Hazardous,0.126189983
Jaipur,08-09-2023,167.04515,59.70139504,109.1118268,12.69447792,0.944784002,30.66226504,22.29911696,45.00820444,336.3369756,Hazardous,1.5
Ludhiana,09-09-2023,149.2203771,399.9641949,139.6666203,62.32305723,8.187894423,63.78664224,18.51607082,21.34738285,362.3601936,Hazardous,0.373084339
Navi Mumbai,10-09-2023,89.77695492,351.0108021,33.24096295,64.46950919,9.614649734,89.01192441,38.58746726,30.00772027,301.0135368,Hazardous,0.255766929
Chennai,11-09-2023,61.85102952,353.1399528,81.06616346,32.55331964,1.860972024,49.77336244,33.52191086,66.50193221,303.6817131,Hazardous,0.175145941
Surat,12-09-2023,74.04099359,95.50298642,38.39364941,73.97939824,9.793345988,56.09735734,36.16272284,20.57164044,197.4102852,Unhealthy,0.775274118
Varanasi,13-09-2023,93.77390594,326.9911025,20.95268279,29.86594805,2.42186387,41.81384041,40.65105742,90.84951211,276.9911025,Very Unhealthy,0.286778158
Varanasi,14-09-2023,196.7275263,140.1456727,80.36038244,20.5816931,2.324499811,65.86586873,26.91881888,65.07437528,500,Hazardous,1.403736002
Jabalpur,15-09-2023,56.68404738,46.11702873,48.41101358,73.06553281,8.326323833,21.61896185,16.91474843,75.71582334,179.0260835,Unhealthy,1.229134854
Surat,16-09-2023,43.88432294,180.7684877,29.16833824,48.00273694,2.280376396,13.54105516,39.85263415,48.46889841,154.0005388,Unhealthy,0.242765338
Kanpur,17-09-2023,163.4118081,118.2803652,40.75064529,92.83906901,1.391276963,21.01213902,43.0822298,75.76198844,500,Hazardous,1.381563269
Chennai,18-09-2023,88.31574761,38.70075283,111.8113454,87.53548915,0.272442942,47.79028403,31.42466527,62.07857908,194.2503108,Unhealthy,1.5
Bhopal,19-09-2023,296.8416466,127.9368377,29.92425259,30.28408579,8.835768703,94.00720047,11.22743287,44.87032876,419.2261968,Hazardous,1.5
Howrah,20-09-2023,39.6117105,158.9075644,79.84061368,52.2568329,1.660499633,50.78690284,27.86779762,60.18492017,500,Hazardous,0.249275172
Ranchi,21-09-2023,109.9048614,33.59987709,70.1878088,80.88920125,4.717117383,17.1706488,18.06078137,51.45874904,500,Hazardous,1.5
Kanpur,22-09-2023,72.47073458,266.190904,96.27055221,67.17064017,6.467774993,14.19499588,31.15480381,80.8916461,216.190904,Very Unhealthy,0.27225098
Nashik,23-09-2023,175.4276905,257.3287043,99.91712318,28.28519893,0.777095155,91.01747904,23.52172269,61.40395228,342.7700881,Hazardous,0.681726087
Ranchi,24-09-2023,215.2974307,224.9811231,133.5502063,53.17164207,8.526229029,89.29116344,12.21327191,79.89349224,373.3677956,Hazardous,0.956957756
Nagpur,25-09-2023,226.5276342,202.9280779,62.09175953,41.95475799,4.50118195,12.00778912,38.33852549,45.89218629,381.9863239,Hazardous,1.116295175
Ranchi,26-09-2023,29.79492949,394.6542923,27.58889292,87.31420703,9.67899958,41.80320169,30.64878011,82.296606,355.7060119,Hazardous,0.075496276
Allahabad,27-09-2023,284.0443986,22.84095249,48.38457806,47.62844933,2.919542393,98.22908926,28.49384676,21.26884842,414.1381344,Hazardous,1.5
Visakhapatnam,28-09-2023,291.4187205,122.5388769,84.28264658,17.04835752,1.165756904,22.46647658,42.30791607,57.6147174,417.0700937,Hazardous,1.5
Vadodara,29-09-2023,177.3825698,117.2783156,116.6029857,13.6476873,4.308037313,50.75479574,43.01215943,41.79159459,500,Hazardous,1.5
Nashik,30-09-2023,51.73112828,215.0960801,122.8456839,98.9094903,6.97122912,40.82463636,19.63460263,54.74844301,176.8088049,Unhealthy,0.240502422
Howrah,01-10-2023,191.6403359,390.0694554,60.09643668,81.07230965,8.287059642,65.48549145,33.90421527,70.44998214,355.2123508,Hazardous,0.491297981
Vadodara,02-10-2023,75.95686939,346.5862088,62.70297516,99.93781033,3.761348609,53.13486681,31.43461731,65.3369513,296.5862088,Very Unhealthy,0.219157218
Ludhiana,03-10-2023,263.1183356,387.3737635,26.49725287,83.23927195,6.00295196,76.15894096,39.13141372,77.07849457,405.8181334,Hazardous,0.679236335
Ahmedabad,04-10-2023,99.80564094,116.8006119,129.053098,98.12601231,0.492779598,41.06520399,14.56899719,28.35252916,231.0606363,Very Unhealthy,0.854495874
Ahmedabad,05-10-2023,198.2221856,44.41493901,33.67965155,72.9501236,0.171076561,44.70330517,34.72839522,85.9129386,360.2635378,Hazardous,1.5
Aurangabad,06-10-2023,79.30728073,334.3594721,136.3221645,82.98823432,1.172927994,79.72615197,42.37928175,68.17229928,284.3594721,Very Unhealthy,0.237191668
Nagpur,07-10-2023,52.20233986,317.0036999,102.7611033,99.84608094,9.944458312,32.0901909,22.1589734,61.28654964,267.0036999,Very Unhealthy,0.164674229
Delhi,08-10-2023,86.94702305,200.787965,122.665122,99.24400683,7.873871705,90.21204607,31.98033052,26.4277215,189.5777684,Unhealthy,0.433029057
Visakhapatnam,09-10-2023,258.8150962,243.5672455,48.56816115,83.82708218,0.602347955,37.6820968,12.84326611,37.24920053,404.1072069,Hazardous,1.062602222
Amritsar,10-10-2023,94.12958909,167.9225619,63.57689626,65.93448906,4.970268151,31.04095145,23.19987975,42.00157719,211.6837696,Very Unhealthy,0.560553555
Raipur,11-10-2023,78.97430671,214.0634657,118.5989427,74.96214056,1.604741754,67.51817627,13.20113689,66.62885608,176.1227054,Unhealthy,0.368929404
Surat,12-10-2023,142.9495457,214.5993002,62.4850146,28.62665459,0.125191648,30.59888909,41.12286274,66.73235795,317.8450002,Hazardous,0.666123075
Aurangabad,13-10-2023,28.01889517,237.5145846,39.62390616,90.15960909,3.52408132,37.48328212,27.49905386,38.40809629,191.7043213,Unhealthy,0.117967051
Delhi,14-10-2023,212.725108,255.0013724,84.5977364,61.15747529,7.029609515,37.03155955,30.77852264,69.62869419,371.3936876,Hazardous,0.83421162
Dhanbad,15-10-2023,104.802787,138.5401126,73.77814553,82.00533432,4.731257073,49.44106257,21.11920992,25.73922417,248.1198592,Very Unhealthy,0.756479731
Jaipur,16-10-2023,147.4806869,280.8986046,75.80163415,48.34875237,9.447446825,44.98553468,35.10123318,63.59472604,321.3223876,Hazardous,0.525031753
Chandigarh,17-10-2023,196.0037292,250.4009747,76.39154594,40.77100522,0.666919421,32.41650556,39.94147759,49.92228337,500,Hazardous,0.78275945
Delhi,18-10-2023,181.1886761,275.4197015,57.32110356,62.66097653,3.210407343,57.24399779,38.14150909,88.22972284,347.1913096,Hazardous,0.657863889
Patna,19-10-2023,250.4603392,302.0904146,21.36355428,55.14450646,7.347402239,46.27391503,19.60660407,35.35551525,500,Hazardous,0.829090653
Navi Mumbai,20-10-2023,189.4419534,364.317122,26.52478569,62.53517043,3.381042479,29.74493876,32.69195663,87.34617638,353.5252201,Hazardous,0.519991903
Navi Mumbai,21-10-2023,63.58349575,314.3640593,136.6779613,94.52797133,6.810072901,43.28180936,13.02573919,62.70859028,264.3640593,Very Unhealthy,0.202260703
Chandigarh,22-10-2023,214.9874639,133.0539626,98.51166236,14.71603399,2.685757489,25.5528719,17.27166511,34.60763595,373.1299142,Hazardous,1.5
Visakhapatnam,23-10-2023,43.39233398,89.64812975,107.0210969,20.97560968,7.759288839,92.64771375,19.69917839,44.41789035,171.9202019,Unhealthy,0.484029439
Hyderabad,24-10-2023,286.4315342,133.0332679,86.03618174,23.07334693,3.944416991,45.65117443,35.69044599,38.29523396,415.0872365,Hazardous,1.5
Kolkata,25-10-2023,206.371643,314.9445468,41.37209193,60.29455903,4.74092812,89.46798666,42.46168741,34.5557022,366.5177725,Hazardous,0.655263427
Dhanbad,26-10-2023,49.2639982,380.9245468,70.80267906,18.25177035,6.847035557,24.59738451,43.54588749,27.5761427,338.5003815,Hazardous,0.129327445
Ranchi,27-10-2023,248.0865638,372.6612734,135.8890089,36.96611682,8.574053175,66.41167438,28.68614928,79.72966423,398.531549,Hazardous,0.665715977
Bangalore,28-10-2023,151.574991,318.7957436,113.066085,49.40890057,2.304146589,83.15273177,40.08998589,45.04813912,324.464528,Hazardous,0.475461151
Allahabad,29-10-2023,279.8576967,356.2435967,136.7341518,26.38151844,1.443931635,99.46515869,36.66797198,23.96968266,412.4735421,Hazardous,0.785579585
Hyderabad,30-10-2023,245.5210094,118.9128044,20.19497689,73.08225744,9.733779342,11.35844254,36.45113522,55.21867435,396.5626351,Hazardous,1.5
Jabalpur,31-10-2023,215.1385594,196.0186138,140.8489412,66.90012846,4.104281911,47.26960842,34.59558708,40.84064173,373.2458712,Hazardous,1.09754148
Ranchi,01-11-2023,252.1783728,216.5394658,89.45260984,49.51235318,4.343043724,93.83420237,27.70559588,87.07693331,401.4685097,Hazardous,1.164583887
Guwahati,02-11-2023,270.0673173,96.99577457,53.60002021,39.16552971,0.372465071,51.17281032,29.88331016,74.83630193,408.5809816,Hazardous,1.5
Allahabad,03-11-2023,148.4864511,212.57693,142.1899148,39.60946208,6.581360726,21.51251601,15.8456674,87.80435875,322.0942531,Hazardous,0.698506894
Ludhiana,04-11-2023,197.7875617,276.0723137,21.08041389,59.41943501,4.921050173,16.58104107,14.28647304,74.39967918,359.9299892,Hazardous,0.71643389
Ranchi,05-11-2023,167.7381081,211.3270895,68.49555514,46.1263893,7.394094505,88.11693423,15.47603958,48.78993529,336.8687806,Hazardous,0.793736896
Madurai,06-11-2023,129.393485,230.7409841,108.4186277,89.74340035,1.474329705,43.57294691,13.53378368,72.95491405,307.4415117,Hazardous,0.560773741
Vadodara,07-11-2023,122.4557191,156.0750057,21.32844336,64.95990042,2.771643814,78.18028375,42.24720622,47.61945016,302.1171798,Hazardous,0.784595321
Jaipur,08-11-2023,39.24024815,204.2140751,72.48564625,26.86220185,0.98085754,30.5213081,19.92936264,91.75637623,169.5784794,Unhealthy,0.192152515
Ahmedabad,09-11-2023,213.2164259,282.865748,122.9347601,5.834284602,2.522495846,66.21127547,26.38702461,29.76722841,371.7707455,Hazardous,0.753772514
Coimbatore,10-11-2023,10.93987079,307.4330845,56.09847802,74.81050388,0.495583875,47.94856649,37.98699906,50.84748621,257.4330845,Very Unhealthy,0.035584559
